1.1111962	1.3126489	1.0541223e-08
1.1113154	1.3126471	1.0542353e-08
1.1114346	1.3126453	1.0543484e-08
1.1115538	1.3126435	1.0544615e-08
1.1116730	1.3126417	1.0545746e-08
1.1117923	1.3126399	1.0546878e-08
1.1119116	1.3126381	1.0548009e-08
1.1120309	1.3126363	1.0549141e-08
1.1121503	1.3126345	1.0550273e-08
1.1122696	1.3126328	1.0551406e-08
1.1123890	1.3126310	1.0552539e-08
1.1125085	1.3126292	1.0553671e-08
1.1126279	1.3126274	1.0554805e-08
1.1127474	1.3126256	1.0555938e-08
1.1128669	1.3126238	1.0557072e-08
1.1129864	1.3126220	1.0558205e-08
1.1131059	1.3126202	1.0559340e-08
1.1132255	1.3126184	1.0560474e-08
1.1133451	1.3126166	1.0561608e-08
1.1134648	1.3126148	1.0562743e-08
1.1135844	1.3126130	1.0563878e-08
1.1137041	1.3126112	1.0565014e-08
1.1138238	1.3126094	1.0566149e-08
1.1139435	1.3126076	1.0567285e-08
1.1140633	1.3126058	1.0568421e-08
1.1141831	1.3126040	1.0569557e-08
1.1143029	1.3126022	1.0570694e-08
1.1144227	1.3126004	1.0571831e-08
1.1145426	1.3125985	1.0572968e-08
1.1146625	1.3125967	1.0574105e-08
1.1147824	1.3125949	1.0575243e-08
1.1149023	1.3125931	1.0576380e-08
1.1150223	1.3125913	1.0577518e-08
1.1151423	1.3125895	1.0578657e-08
1.1152623	1.3125877	1.0579795e-08
1.1153823	1.3125859	1.0580934e-08
1.1155024	1.3125841	1.0582073e-08
1.1156225	1.3125823	1.0583212e-08
1.1157426	1.3125804	1.0584352e-08
1.1158627	1.3125786	1.0585491e-08
1.1159829	1.3125768	1.0586631e-08
1.1161031	1.3125750	1.0587772e-08
1.1162233	1.3125732	1.0588912e-08
1.1163436	1.3125714	1.0590053e-08
1.1164638	1.3125695	1.0591194e-08
1.1165841	1.3125677	1.0592335e-08
1.1167045	1.3125659	1.0593476e-08
1.1168248	1.3125641	1.0594618e-08
1.1169452	1.3125623	1.0595760e-08
1.1170656	1.3125604	1.0596902e-08
1.1171860	1.3125586	1.0598045e-08
1.1173065	1.3125568	1.0599187e-08
1.1174270	1.3125550	1.0600330e-08
1.1175475	1.3125531	1.0601473e-08
1.1176680	1.3125513	1.0602617e-08
1.1177886	1.3125495	1.0603761e-08
1.1179091	1.3125477	1.0604904e-08
1.1180298	1.3125458	1.0606049e-08
1.1181504	1.3125440	1.0607193e-08
1.1182711	1.3125422	1.0608338e-08
1.1183917	1.3125403	1.0609483e-08
1.1185125	1.3125385	1.0610628e-08
1.1186332	1.3125367	1.0611773e-08
1.1187540	1.3125348	1.0612919e-08
1.1188748	1.3125330	1.0614065e-08
1.1189956	1.3125312	1.0615211e-08
1.1191164	1.3125293	1.0616357e-08
1.1192373	1.3125275	1.0617504e-08
1.1193582	1.3125257	1.0618651e-08
1.1194791	1.3125238	1.0619798e-08
1.1196001	1.3125220	1.0620945e-08
1.1197210	1.3125201	1.0622093e-08
1.1198421	1.3125183	1.0623241e-08
1.1199631	1.3125165	1.0624389e-08
1.1200841	1.3125146	1.0625537e-08
1.1202052	1.3125128	1.0626686e-08
1.1203263	1.3125109	1.0627835e-08
1.1204475	1.3125090	1.0628984e-08
1.1205686	1.3125072	1.0630133e-08
1.1206898	1.3125053	1.0623730e-07
1.1208110	1.3125035	1.0632433e-08
1.1209322	1.3125016	1.0633583e-08
1.1210535	1.3124997	1.2287817e-07
1.1211748	1.3124978	1.8081020e-07
1.1212961	1.3124961	7.6740347e-07
1.1214175	1.3124946	5.2220907e-07
1.1215388	1.3124928	1.0639337e-08
1.1216602	1.3124908	1.0640489e-08
1.1217817	1.3124889	7.5553769e-08
1.1219031	1.3124870	6.0589831e-08
1.1220246	1.3124852	3.7928772e-07
1.1221461	1.3124834	2.6308949e-08
1.1222676	1.3124815	2.6789262e-08
1.1223892	1.3124796	7.4815629e-08
1.1225107	1.3124778	1.0648557e-08
1.1226323	1.3124759	1.0649710e-08
1.1227540	1.3124740	1.0650864e-08
1.1228756	1.3124721	4.4076022e-08
1.1229973	1.3124703	3.5688198e-07
1.1231190	1.3124686	2.1205372e-07
1.1232408	1.3124667	1.0655482e-08
1.1233625	1.3124648	1.0656637e-08
1.1234843	1.3124629	1.0657793e-08
1.1236061	1.3124610	1.0658948e-08
1.1237280	1.3124591	1.0932575e-07
1.1238499	1.3124572	1.0661260e-08
1.1239717	1.3124553	1.0662417e-08
1.1240937	1.3124533	1.6158848e-07
1.1242156	1.3124515	4.5724933e-07
1.1243376	1.3124499	8.5758941e-07
1.1244596	1.3124484	3.5293857e-07
1.1245816	1.3124464	1.0668202e-08
1.1247037	1.3124445	1.0669360e-08
1.1248258	1.3124425	1.0670518e-08
1.1249479	1.3124406	1.0671676e-08
1.1250700	1.3124387	1.0672835e-08
1.1251922	1.3124368	1.0673994e-08
1.1253144	1.3124349	5.0389620e-08
1.1254366	1.3124330	1.0676312e-08
1.1255588	1.3124311	1.0677472e-08
1.1256811	1.3124291	1.1153516e-07
1.1258034	1.3124274	5.8815760e-07
1.1259257	1.3124258	2.7858544e-07
1.1260480	1.3124239	1.0682113e-08
1.1261704	1.3124219	1.0683274e-08
1.1262928	1.3124199	1.3646388e-07
1.1264152	1.3124181	2.7361662e-07
1.1265377	1.3124164	2.2364015e-07
1.1266602	1.3124145	1.0687920e-08
1.1267827	1.3124126	1.3294611e-07
1.1269052	1.3124107	1.0690245e-08
1.1270278	1.3124088	1.0691407e-08
1.1271504	1.3124069	1.0692570e-08
1.1272730	1.3124050	1.0693733e-08
1.1273956	1.3124031	1.0694897e-08
1.1275183	1.3124012	1.0696060e-08
1.1276410	1.3123992	1.0697224e-08
1.1277637	1.3123974	2.0082179e-07
1.1278864	1.3123956	1.0699553e-08
1.1280092	1.3123936	3.1460937e-08
1.1281320	1.3123918	1.3941331e-07
1.1282548	1.3123899	3.1477785e-08
1.1283777	1.3123880	1.0704213e-08
1.1285006	1.3123861	1.0705379e-08
1.1286235	1.3123841	1.0706545e-08
1.1287464	1.3123822	1.3670351e-07
1.1288694	1.3123803	1.0708877e-08
1.1289924	1.3123785	2.8951440e-07
1.1291154	1.3123766	1.0711211e-08
1.1292384	1.3123746	1.0712378e-08
1.1293615	1.3123726	1.5382484e-07
1.1294846	1.3123710	7.9239538e-07
1.1296077	1.3123693	1.0715881e-08
1.1297309	1.3123672	1.0717050e-08
1.1298540	1.3123652	1.0718218e-08
1.1299772	1.3123633	4.1934865e-07
1.1301005	1.3123617	3.9050816e-07
1.1302237	1.3123598	1.0721725e-08
1.1303470	1.3123578	1.0722895e-08
1.1304703	1.3123559	1.0724064e-08
1.1305937	1.3123540	1.0725234e-08
1.1307170	1.3123520	1.0726405e-08
1.1308404	1.3123501	1.0727575e-08
1.1309638	1.3123482	1.0728746e-08
1.1310873	1.3123463	1.0729917e-08
1.1312107	1.3123444	1.0731088e-08
1.1313342	1.3123425	1.0732260e-08
1.1314578	1.3123406	1.0733432e-08
1.1315813	1.3123387	1.0734604e-08
1.1317049	1.3123367	1.0735776e-08
1.1318285	1.3123348	1.0736949e-08
1.1319521	1.3123329	1.0738122e-08
1.1320758	1.3123310	1.0739295e-08
1.1321995	1.3123291	1.0740468e-08
1.1323232	1.3123272	1.0741642e-08
1.1324469	1.3123253	1.0742815e-08
1.1325707	1.3123233	1.0743990e-08
1.1326945	1.3123214	1.0745164e-08
1.1328183	1.3123195	1.0746339e-08
1.1329422	1.3123176	1.0747513e-08
1.1330661	1.3123157	1.0748689e-08
1.1331900	1.3123137	1.0749864e-08
1.1333139	1.3123118	1.0751040e-08
1.1334379	1.3123099	1.0752216e-08
1.1335618	1.3123080	1.0753392e-08
1.1336858	1.3123061	1.0754568e-08
1.1338099	1.3123041	1.0755745e-08
1.1339340	1.3123022	1.0756922e-08
1.1340580	1.3123003	1.0758099e-08
1.1341822	1.3122984	1.0759276e-08
1.1343063	1.3122964	1.0760454e-08
1.1344305	1.3122945	1.0761632e-08
1.1345547	1.3122926	1.0762810e-08
1.1346789	1.3122906	1.0763989e-08
1.1348032	1.3122887	1.0765168e-08
1.1349275	1.3122868	1.0766347e-08
1.1350518	1.3122848	1.0767526e-08
1.1351761	1.3122829	1.0768705e-08
1.1353005	1.3122810	1.0769885e-08
1.1354249	1.3122790	1.0771065e-08
1.1355493	1.3122771	1.0772245e-08
1.1356737	1.3122752	1.0773426e-08
1.1357982	1.3122732	1.0774607e-08
1.1359227	1.3122713	1.0775788e-08
