1.1111365	1.2832659	1.4859905e-06
1.1112556	1.2832642	3.3512943e-06
1.1113748	1.2832634	5.1625966e-06
1.1114940	1.2832630	5.8339999e-06
1.1116132	1.2832625	5.6338896e-06
1.1117325	1.2832617	4.9986400e-06
1.1118518	1.2832602	3.8603708e-06
1.1119711	1.2832578	3.1830845e-06
1.1120904	1.2832561	5.0106714e-06
1.1122098	1.2832547	4.3180503e-06
1.1123291	1.2832534	5.8967668e-06
1.1124486	1.2832524	5.2379994e-06
1.1125680	1.2832512	5.4520805e-06
1.1126874	1.2832497	4.6622900e-06
1.1128069	1.2832483	5.6438530e-06
1.1129264	1.2832474	5.0903805e-06
1.1130460	1.2832459	4.2251601e-06
1.1131656	1.2832441	3.6951997e-06
1.1132851	1.2832419	3.1839125e-06
1.1134048	1.2832403	4.7347742e-06
1.1135244	1.2832390	3.6935463e-06
1.1136441	1.2832368	3.1943328e-06
1.1137638	1.2832351	4.7711107e-06
1.1138835	1.2832340	4.3720942e-06
1.1140032	1.2832319	3.4338169e-06
1.1141230	1.2832306	5.9075085e-06
1.1142428	1.2832303	5.1562301e-06
1.1143626	1.2832285	2.4889876e-06
1.1144825	1.2832257	2.6411327e-06
1.1146023	1.2832235	3.7930875e-06
1.1147222	1.2832221	4.7211754e-06
1.1148421	1.2832211	4.9317669e-06
1.1149621	1.2832198	4.3372379e-06
1.1150821	1.2832181	4.1237290e-06
1.1152021	1.2832160	3.4869388e-06
1.1153221	1.2832144	5.3167627e-06
1.1154422	1.2832135	5.2437034e-06
1.1155622	1.2832126	5.2283063e-06
1.1156823	1.2832112	3.7964803e-06
1.1158025	1.2832093	3.4613360e-06
1.1159226	1.2832075	3.4201919e-06
1.1160428	1.2832056	2.8706322e-06
1.1161630	1.2832036	3.2996286e-06
1.1162833	1.2832020	3.4501495e-06
1.1164035	1.2832004	3.2276233e-06
1.1165238	1.2831982	2.5675633e-06
1.1166441	1.2831966	4.6716669e-06
1.1167645	1.2831958	3.9352774e-06
1.1168848	1.2831936	2.1061450e-06
1.1170052	1.2831916	4.1415440e-06
1.1171256	1.2831902	3.6879675e-06
1.1172461	1.2831887	4.2855410e-06
1.1173665	1.2831876	4.4484630e-06
1.1174870	1.2831861	3.5187187e-06
1.1176075	1.2831847	4.0312963e-06
1.1177281	1.2831828	2.2790975e-06
1.1178487	1.2831805	2.9975250e-06
1.1179693	1.2831789	3.6682462e-06
1.1180899	1.2831777	3.8841076e-06
1.1182105	1.2831764	3.3783928e-06
1.1183312	1.2831745	2.2415692e-06
1.1184519	1.2831722	2.4250946e-06
1.1185726	1.2831701	2.7457313e-06
1.1186934	1.2831684	3.7320311e-06
1.1188142	1.2831674	4.5698046e-06
1.1189350	1.2831663	3.7504038e-06
1.1190558	1.2831645	2.9059015e-06
1.1191767	1.2831628	3.5182728e-06
1.1192976	1.2831613	3.0102890e-06
1.1194185	1.2831594	2.7534916e-06
1.1195394	1.2831574	2.8201065e-06
1.1196604	1.2831562	4.2308934e-06
1.1197814	1.2831551	2.6991482e-06
1.1199024	1.2831530	2.0429004e-06
1.1200234	1.2831507	1.9766190e-06
1.1201445	1.2831485	2.2806240e-06
1.1202656	1.2831469	3.7670792e-06
1.1203867	1.2831460	3.7614640e-06
1.1205078	1.2831442	2.3372272e-06
1.1206290	1.2831425	4.1548858e-06
1.1207502	1.2831413	3.0449233e-06
1.1208714	1.2831399	3.8699063e-06
1.1209927	1.2831385	2.3217930e-06
1.1211140	1.2831361	1.5463076e-06
1.1212353	1.2831339	2.7713280e-06
1.1213566	1.2831327	3.6703228e-06
1.1214780	1.2831314	2.8921893e-06
1.1215993	1.2831300	3.1428759e-06
1.1217207	1.2831285	2.2789245e-06
1.1218422	1.2831263	1.1710928e-06
1.1219636	1.2831240	2.2195306e-06
1.1220851	1.2831225	2.9168409e-06
1.1222066	1.2831215	3.3674510e-06
1.1223282	1.2831204	2.1334462e-06
1.1224498	1.2831180	3.9044894e-07
1.1225713	1.2831154	1.5777297e-06
1.1226930	1.2831136	2.1622527e-06
1.1228146	1.2831124	3.1222151e-06
1.1229363	1.2831115	2.8637534e-06
1.1230580	1.2831099	1.2196135e-06
1.1231797	1.2831075	1.0192957e-06
1.1233015	1.2831056	2.0784271e-06
1.1234232	1.2831040	1.4862525e-06
1.1235450	1.2831023	1.9570301e-06
1.1236669	1.2831008	1.8089731e-06
1.1237887	1.2830989	1.3138036e-06
1.1239106	1.2830971	1.8004848e-06
1.1240325	1.2830955	1.8861376e-06
1.1241545	1.2830940	1.9577488e-06
1.1242764	1.2830925	1.7930613e-06
1.1243984	1.2830907	1.0924501e-06
1.1245204	1.2830888	1.3703992e-06
1.1246425	1.2830875	2.0140598e-06
1.1247645	1.2830857	2.7316888e-07
1.1248866	1.2830835	1.0063203e-06
1.1250087	1.2830818	1.1330377e-06
1.1251309	1.2830801	1.0345959e-06
1.1252531	1.2830789	1.9317858e-06
1.1253753	1.2830774	1.6271287e-07
1.1254975	1.2830751	1.0676890e-08
1.1256198	1.2830730	1.0678050e-08
1.1257420	1.2830709	5.0409501e-08
1.1258643	1.2830689	4.5336065e-07
1.1259867	1.2830673	1.0925600e-06
1.1261090	1.2830657	6.3596066e-07
1.1262314	1.2830640	1.2371299e-06
1.1263538	1.2830622	5.6082484e-07
1.1264763	1.2830608	1.8276669e-06
1.1265987	1.2830591	1.0597765e-07
1.1267212	1.2830569	9.6230557e-07
1.1268438	1.2830557	1.9553689e-06
1.1269663	1.2830546	1.0221414e-06
1.1270889	1.2830527	2.0341341e-08
1.1272115	1.2830505	1.4666748e-07
1.1273341	1.2830486	5.4006441e-07
1.1274568	1.2830470	4.7466933e-07
1.1275794	1.2830452	7.4216148e-08
1.1277021	1.2830433	4.7393428e-07
1.1278249	1.2830415	1.1364066e-07
1.1279476	1.2830399	7.0778765e-07
1.1280704	1.2830382	6.8142371e-08
1.1281932	1.2830364	3.9940412e-07
1.1283161	1.2830346	2.1042282e-08
1.1284389	1.2830328	8.0941124e-08
1.1285618	1.2830309	1.0705960e-08
1.1286848	1.2830291	1.0707126e-08
1.1288077	1.2830273	1.0708292e-08
1.1289307	1.2830254	1.0709459e-08
1.1290537	1.2830235	1.0334405e-07
1.1291767	1.2830219	6.7426641e-07
1.1292998	1.2830204	3.1348956e-07
1.1294229	1.2830185	1.0714128e-08
1.1295460	1.2830166	1.0715296e-08
1.1296691	1.2830147	7.1180791e-08
1.1297923	1.2830129	3.9338958e-07
1.1299154	1.2830111	3.3916781e-08
1.1300387	1.2830090	3.5744838e-07
1.1301619	1.2830075	1.4180185e-06
1.1302852	1.2830064	1.2271203e-06
1.1304085	1.2830050	8.5856570e-07
1.1305318	1.2830032	1.0724648e-08
1.1306551	1.2830010	1.0725818e-08
1.1307785	1.2829990	1.6065879e-07
1.1309019	1.2829975	9.2419982e-07
1.1310254	1.2829959	1.0729330e-08
1.1311488	1.2829939	1.3949526e-07
1.1312723	1.2829923	7.7576070e-07
1.1313958	1.2829907	1.0732844e-08
1.1315193	1.2829887	4.6911615e-08
1.1316429	1.2829869	2.3084601e-07
1.1317665	1.2829852	1.0736361e-08
1.1318901	1.2829833	1.0737533e-08
1.1320138	1.2829815	1.0738706e-08
1.1321374	1.2829797	1.0739879e-08
1.1322612	1.2829778	7.7561317e-08
1.1323849	1.2829762	3.9161863e-07
1.1325086	1.2829745	1.0743401e-08
1.1326324	1.2829726	1.0744575e-08
1.1327562	1.2829708	1.0745749e-08
1.1328801	1.2829690	1.0746924e-08
1.1330039	1.2829672	1.0748099e-08
1.1331278	1.2829654	3.7416881e-08
1.1332517	1.2829636	1.5681071e-07
1.1333757	1.2829619	1.0751626e-08
1.1334996	1.2829600	1.0752802e-08
1.1336236	1.2829582	2.3370285e-08
1.1337477	1.2829565	7.8509068e-08
1.1338717	1.2829547	1.0756331e-08
1.1339958	1.2829528	1.0757509e-08
1.1341199	1.2829510	1.0758686e-08
1.1342440	1.2829492	1.0759863e-08
1.1343682	1.2829474	1.0761041e-08
1.1344924	1.2829456	1.0762219e-08
1.1346166	1.2829437	1.0763398e-08
1.1347409	1.2829418	1.0764576e-08
1.1348651	1.2829398	2.3417903e-07
1.1349894	1.2829384	1.2300641e-06
1.1351138	1.2829370	4.5592877e-07
1.1352381	1.2829349	1.5520768e-07
1.1353625	1.2829332	9.3407557e-07
1.1354869	1.2829319	9.0901701e-07
1.1356113	1.2829302	1.0772834e-08
1.1357358	1.2829281	1.0774015e-08
1.1358603	1.2829262	6.9073317e-08
1.1359848	1.2829245	3.0147184e-07
1.1361093	1.2829227	1.0777558e-08
1.1362339	1.2829209	1.0778740e-08
1.1363585	1.2829190	1.0779922e-08
1.1364831	1.2829172	1.0781104e-08
1.1366078	1.2829154	1.0782287e-08
1.1367325	1.2829135	1.0783469e-08
1.1368572	1.2829117	1.0784652e-08
1.1369819	1.2829099	1.0785836e-08
1.1371067	1.2829081	1.0787019e-08
1.1372315	1.2829063	1.0788203e-08
1.1373563	1.2829045	1.0789387e-08
1.1374811	1.2829026	1.0790571e-08
1.1376060	1.2829008	1.0791756e-08
1.1377309	1.2828990	1.0792941e-08
1.1378558	1.2828972	1.0794126e-08
1.1379808	1.2828954	1.0795311e-08
1.1381057	1.2828935	1.0796497e-08
1.1382308	1.2828917	1.0797683e-08
1.1383558	1.2828899	1.0798869e-08
1.1384809	1.2828880	1.0800055e-08
1.1386059	1.2828862	1.0801242e-08
1.1387311	1.2828844	1.0802429e-08
1.1388562	1.2828825	1.0803616e-08
1.1389814	1.2828806	1.0804804e-08
1.1391066	1.2828787	1.2733006e-07
1.1392318	1.2828770	5.2350812e-07
1.1393571	1.2828752	1.6011377e-07
1.1394824	1.2828734	6.6924831e-07
1.1396077	1.2828716	9.4143684e-08
1.1397330	1.2828696	6.9063592e-07
1.1398584	1.2828683	1.5054033e-06
1.1399838	1.2828669	4.4824355e-07
1.1401092	1.2828649	1.0815502e-08
1.1402346	1.2828629	1.0816692e-08
1.1403601	1.2828609	1.0817883e-08
1.1404856	1.2828590	1.1305400e-07
1.1406111	1.2828573	4.9457512e-07
1.1407367	1.2828556	2.2087363e-07
1.1408623	1.2828537	1.0822647e-08
1.1409879	1.2828518	1.0823838e-08
1.1411136	1.2828498	1.0825030e-08
1.1412392	1.2828479	1.0826222e-08
1.1413649	1.2828459	1.0827415e-08
1.1414906	1.2828439	3.7680372e-07
1.1416164	1.2828426	1.6572330e-06
1.1417422	1.2828413	5.1762801e-07
1.1418680	1.2828393	1.0832187e-08
1.1419938	1.2828373	1.0833381e-08
1.1421197	1.2828353	1.0834575e-08
1.1422456	1.2828334	1.0835769e-08
1.1423715	1.2828314	1.0836963e-08
1.1424975	1.2828294	1.7356472e-07
1.1426234	1.2828277	8.1837481e-07
1.1427494	1.2828263	6.5625455e-07
1.1428755	1.2828245	1.0841744e-08
1.1430015	1.2828224	1.0842940e-08
1.1431276	1.2828204	1.0844136e-08
1.1432537	1.2828185	2.7401470e-08
1.1433799	1.2828165	1.6841881e-07
1.1435060	1.2828147	4.6102950e-07
1.1436322	1.2828130	3.6833067e-07
1.1437585	1.2828111	8.2495900e-08
1.1438847	1.2828091	2.9075496e-07
1.1440110	1.2828072	1.0852516e-08
1.1441373	1.2828050	1.7795022e-07
1.1442636	1.2828031	8.1954957e-07
1.1443900	1.2828013	1.0293811e-06
1.1445164	1.2827999	1.7094127e-06
1.1446428	1.2827984	1.2417146e-06
1.1447693	1.2827967	1.1694939e-06
1.1448957	1.2827952	1.1751857e-06
1.1450222	1.2827933	1.3028862e-07
1.1451488	1.2827911	2.7158313e-07
1.1452753	1.2827890	2.1635701e-07
1.1454019	1.2827869	1.4216626e-07
1.1455285	1.2827849	6.7944837e-07
1.1456552	1.2827832	7.6168454e-07
1.1457819	1.2827812	6.0703103e-07
1.1459086	1.2827793	9.9879402e-07
1.1460353	1.2827777	1.4273546e-06
1.1461621	1.2827760	8.5863735e-07
1.1462888	1.2827743	1.3691457e-06
1.1464156	1.2827724	2.8776787e-07
1.1465425	1.2827699	2.4233810e-07
